Accident_Index,Location_Easting,Location_Northing,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Local_Authority_District,Local_Authority_Highway,1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Date_Time
2018950000140,319020.0,669890.0,-3.2971690000000002,55.915255,95,3,2,2,2,923,S12000036,3,720,3,70,0,-1,-1,0,0,0,6,1,2,0,0,1,1,,2018-01-29 06:45:00
2018950000142,322690.0,672190.0,-3.239129,55.936521,95,3,1,1,5,923,S12000036,3,71,6,20,6,2,6,0,2,5,1,1,1,0,0,1,1,,2018-01-02 08:45:00
2018950000143,349866.0,630092.0,-2.796424,55.561917,95,3,2,2,5,914,S12000026,6,0,6,60,0,-1,-1,0,0,0,1,8,4,0,0,2,1,,2018-01-02 09:00:00
2018950000144,302960.0,674627.0,-3.5557160000000003,55.954827,95,2,1,1,4,940,S12000040,6,16,6,60,0,-1,-1,0,0,0,6,8,4,0,0,2,1,,2018-01-31 18:45:00
2018950000145,353665.0,647090.0,-2.7390689999999998,55.715008999999995,95,3,2,1,2,914,S12000026,3,68,6,60,3,4,4,6362,0,0,1,1,1,0,0,2,2,,2018-01-29 14:30:00
2018950000146,300195.0,667983.0,-3.597521,55.894589,95,3,4,2,5,940,S12000040,1,8,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,,2018-01-02 17:29:00
2018950000147,326730.0,671820.0,-3.1743740000000003,55.93383000000001,95,3,2,2,3,923,S12000036,3,7,6,30,6,2,6,0,0,5,4,5,2,0,0,1,1,,2018-01-30 22:13:00
2018950000148,323670.0,672450.0,-3.22352,55.939013,95,3,1,1,6,923,S12000036,6,0,3,40,3,2,5,0,0,0,1,1,1,0,0,1,1,,2018-02-02 16:15:00
2018950000149,305561.0,664646.0,-3.510586,55.8657,95,2,1,1,6,940,S12000040,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,2018-02-02 17:30:00
2018950000152,320330.0,668830.0,-3.275904,55.905953000000004,95,3,1,1,6,923,S12000036,3,720,3,70,0,-1,-1,0,0,0,6,3,4,0,0,1,2,,2018-05-01 21:09:00
2018950000153,326790.0,673870.0,-3.173972,55.952253000000006,95,3,1,1,7,923,S12000036,5,0,6,20,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,2018-03-02 14:38:00
2018950000154,320190.0,668850.0,-3.2781480000000003,55.906108999999994,95,3,1,1,7,923,S12000036,3,70,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,,2018-03-02 18:23:00
2018950000155,319520.0,674980.0,-3.290692,55.961059,95,2,1,1,7,923,S12000036,3,90,6,40,0,-1,-1,0,0,0,4,2,2,0,0,1,1,,2018-03-02 19:23:00
2018950000156,324600.0,672130.0,-3.208546,55.936285,95,3,1,1,7,923,S12000036,3,702,6,20,0,-1,-1,0,0,0,4,2,2,0,0,1,1,,2018-03-02 20:58:00
2018950000157,334686.0,660259.0,-3.044261,55.831122,95,3,2,1,1,929,S12000019,3,7,6,40,0,-1,-1,0,0,0,4,1,2,0,0,2,1,,2018-04-02 06:00:00
2018950000159,304658.0,667430.0,-3.52599,55.890527,95,3,1,1,1,940,S12000040,6,0,6,30,6,2,4,7015,0,5,4,1,1,0,0,1,1,,2018-04-02 17:00:00
2018950000160,338652.0,673849.0,-2.984045,55.953729,95,3,2,1,1,921,S12000010,4,1361,6,30,3,4,6,0,0,0,1,1,2,0,0,1,2,,2018-04-02 09:30:00
2018950000161,312939.0,665438.0,-3.392992,55.874204000000006,95,3,2,1,6,923,S12000036,3,70,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-02-02 15:55:00
2018950000162,330340.0,672830.0,-3.1168669999999996,55.94344,95,3,1,1,3,923,S12000036,3,6106,6,30,6,2,3,1,0,5,1,1,1,0,0,1,1,,2018-06-02 12:40:00
2018950000163,308185.0,672183.0,-3.471236,55.933904000000005,95,3,1,1,3,940,S12000040,6,0,6,30,0,-1,-1,0,0,8,4,1,1,0,0,1,1,,2018-01-30 19:05:00
2018950000164,301481.0,677479.0,-3.5804370000000003,55.980141,95,2,1,1,2,940,S12000040,6,0,6,20,0,-1,-1,0,1,0,1,1,1,0,0,1,1,,2018-05-02 08:58:00
2018950000165,322600.0,672280.0,-3.240595,55.937314,95,3,1,1,3,923,S12000036,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-06-02 16:45:00
2018950000166,318550.0,674890.0,-3.306197,55.960087,95,3,2,1,3,923,S12000036,3,902,6,40,8,4,6,0,0,5,4,1,1,0,0,1,1,,2018-06-02 17:20:00
2018950000167,365886.0,621579.0,-2.541397,55.486816000000005,95,3,1,1,3,914,S12000026,3,68,6,60,3,4,6,0,0,0,1,3,3,0,0,2,1,,2018-06-02 09:00:00
2018950000170,321540.0,674890.0,-3.2583189999999997,55.960586,95,3,2,1,5,923,S12000036,6,0,6,20,3,2,3,902,0,5,1,1,1,0,0,1,2,,2018-08-02 08:00:00
2018950000171,329620.0,674340.0,-3.128786,55.956899,95,2,2,2,4,923,S12000036,3,1140,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-07-02 15:25:00
2018950000172,303889.0,666312.0,-3.5378830000000003,55.88033299999999,95,3,2,1,5,940,S12000040,6,0,6,30,9,4,6,0,0,0,1,1,2,0,0,1,1,,2018-08-02 08:30:00
2018950000174,302732.0,666601.0,-3.5564730000000004,55.882695999999996,95,3,4,1,5,940,S12000040,4,7015,6,40,3,4,6,0,0,0,4,1,2,0,0,1,1,,2018-08-02 19:20:00
2018950000176,334686.0,660259.0,-3.044261,55.831122,95,2,4,1,5,929,S12000019,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,2,1,,2018-08-02 18:00:00
2018950000177,317700.0,672680.0,-3.3191330000000003,55.940091,95,3,2,1,5,923,S12000036,3,8,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-08-02 09:55:00
2018950000178,322914.0,673185.0,-3.2358290000000003,55.945494,95,3,2,1,2,923,S12000036,6,0,6,30,3,4,6,0,0,0,4,9,1,0,0,1,2,,2018-01-29 20:00:00
2018950000179,320590.0,672820.0,-3.2729209999999997,55.941836,95,3,2,1,6,923,S12000036,3,8,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,,2018-09-02 08:45:00
2018950000180,358253.0,631431.0,-2.663665,55.574739,95,3,2,1,5,914,S12000026,3,68,3,40,3,4,4,6398,0,0,1,1,2,0,0,2,1,,2018-08-02 08:05:00
2018950000181,324900.0,672590.0,-3.2038729999999997,55.940464,95,3,2,1,3,923,S12000036,3,702,6,20,3,4,6,0,0,0,1,1,1,0,0,1,2,,2018-06-02 15:55:00
2018950000182,328700.0,669300.0,-3.142182,55.911489,95,3,1,1,6,923,S12000036,3,772,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,2018-09-02 17:25:00
2018950000183,318120.0,667750.0,-3.310915,55.895881,95,3,1,1,4,923,S12000036,3,70,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,2,,2018-07-02 16:45:00
2018950000184,325080.0,667510.0,-3.1995810000000002,55.894859,95,2,1,1,6,923,S12000036,3,720,7,70,5,4,3,702,0,0,1,1,1,0,0,1,1,,2018-09-02 12:15:00
2018950000186,345044.0,659642.0,-2.878804,55.826871999999995,95,3,2,3,6,929,S12000019,3,68,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,,2018-09-02 08:29:00
2018950000187,319580.0,674340.0,-3.28954,55.955321,95,3,2,1,4,923,S12000036,6,0,6,30,6,2,6,0,0,8,4,8,1,0,0,1,1,,2018-07-02 17:30:00
2018950000188,326549.0,675097.0,-3.1781650000000004,55.963238,95,3,1,1,6,923,S12000036,6,0,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,2018-09-02 18:57:00
2018950000189,331932.0,666075.0,-3.08968,55.882987,95,3,1,1,5,929,S12000019,3,7,6,50,1,4,3,6094,0,0,1,1,2,0,0,1,2,,2018-08-02 14:00:00
2018950000190,302250.0,667076.0,-3.564347,55.886865,95,3,2,2,7,940,S12000040,6,0,6,30,1,4,6,0,0,0,4,2,2,0,0,2,1,,2018-10-02 20:40:00
2018950000191,325930.0,673480.0,-3.1876330000000004,55.948618999999994,95,3,1,1,1,923,S12000036,5,0,6,20,0,-1,-1,0,0,4,4,1,2,0,0,1,1,,2018-11-02 03:30:00
2018950000192,325570.0,673960.0,-3.1935290000000003,55.952874,95,3,1,1,7,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,2018-10-02 16:33:00
2018950000193,323710.0,659545.0,-3.219239,55.823096,95,3,1,1,1,929,S12000019,4,6372,6,60,0,-1,-1,0,0,0,6,8,4,0,0,1,1,,2018-11-02 17:45:00
2018950000194,311547.0,678755.0,-3.4196,55.993563,95,2,1,1,7,923,S12000036,1,90,3,70,5,4,1,9,0,0,1,5,2,0,0,2,1,,2018-10-02 20:00:00
2018950000196,378754.0,669067.0,-2.3414770000000003,55.914221,95,3,1,2,1,914,S12000026,3,1,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,,2018-11-02 12:37:00
2018950000197,353340.0,634021.0,-2.742016,55.597561999999996,95,2,1,1,7,914,S12000026,3,6091,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,,2018-10-02 14:27:00
2018950000198,305159.0,677703.0,-3.5215980000000005,55.982893999999995,95,3,2,2,2,940,S12000040,1,9,3,70,0,-1,-1,0,0,0,6,1,1,4,0,2,1,,2018-12-02 22:37:00
2018950000199,315090.0,673120.0,-3.361041,55.943589,95,3,2,1,5,923,S12000036,6,0,6,20,0,-1,-1,0,0,0,7,1,1,0,0,2,1,,2018-08-02 17:40:00
2018950000200,318030.0,669690.0,-3.3129419999999996,55.913291,95,3,2,1,3,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,3,1,1,,2018-06-02 21:30:00
2018950000201,318520.0,674820.0,-3.306656,55.959453,95,3,3,1,3,923,S12000036,3,902,6,50,9,4,6,0,0,5,1,2,3,0,0,1,1,,2018-02-13 07:53:00
2018950000202,309964.0,667576.0,-3.441232,55.89286,95,2,2,2,3,940,S12000040,3,71,6,50,3,4,4,7031,0,0,4,1,1,0,0,2,1,,2018-02-13 17:45:00
2018950000203,323670.0,672690.0,-3.223588,55.941168999999995,95,3,2,1,2,923,S12000036,3,70,6,20,3,4,6,0,0,0,4,9,1,0,0,1,2,,2018-05-02 17:20:00
2018950000204,326640.0,671360.0,-3.1756889999999998,55.929683999999995,95,3,2,1,3,923,S12000036,5,0,6,20,3,2,6,0,0,5,1,1,1,0,0,1,1,,2018-02-13 11:10:00
2018950000205,368347.0,619824.0,-2.502254,55.471213,95,3,1,1,6,914,S12000026,6,0,6,50,0,-1,-1,0,0,0,6,8,4,0,0,2,1,,2018-09-02 21:00:00
2018950000206,326120.0,670970.0,-3.183903,55.926101,95,3,3,1,3,923,S12000036,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-02-13 12:35:00
2018950000207,322480.0,674960.0,-3.243287,55.96136800000001,95,3,2,1,4,923,S12000036,3,902,6,30,3,2,6,0,0,5,4,1,1,0,0,1,3,,2018-02-14 18:10:00
2018950000208,325150.0,675010.0,-3.200545,55.962241000000006,95,3,2,2,4,923,S12000036,5,0,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,2018-02-14 18:00:00
2018950000210,314804.0,643320.0,-3.3562769999999995,55.675867000000004,95,3,1,1,5,914,S12000026,3,72,6,60,0,-1,-1,0,0,0,6,1,4,0,0,2,1,,2018-02-15 05:30:00
2018950000211,349234.0,632620.0,-2.806909,55.584563,95,3,1,1,5,914,S12000026,4,6360,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,,2018-02-15 10:40:00
2018950000212,298208.0,672739.0,-3.631072,55.936887,95,3,1,1,6,940,S12000040,6,0,6,30,0,-1,-1,0,0,0,1,8,4,0,0,2,1,,2018-02-16 08:00:00
2018950000213,319370.0,672950.0,-3.2924860000000002,55.9428,95,3,2,1,3,923,S12000036,3,8,6,20,0,-1,-1,0,0,0,4,9,1,0,0,1,1,,2018-02-13 06:30:00
2018950000214,341440.0,674769.0,-2.939603,55.96234200000001,95,2,2,1,5,921,S12000010,3,198,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,,2018-02-15 09:50:00
2018950000215,340690.0,672567.0,-2.951129,55.942468000000005,95,3,2,1,4,921,S12000010,6,0,9,30,9,4,6,0,0,0,1,1,1,0,0,1,1,,2018-02-14 15:50:00
2018950000216,326510.0,675070.0,-3.178782,55.962990000000005,95,3,2,1,6,923,S12000036,3,900,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-02-16 17:15:00
2018950000217,329190.0,668750.0,-3.134201,55.906620999999994,95,3,3,1,7,923,S12000036,3,7,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-02-17 17:00:00
2018950000219,317650.0,670610.0,-3.3193,55.921490000000006,95,3,2,2,6,923,S12000036,1,8,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-02-16 11:22:00
2018950000220,327108.0,675824.0,-3.16941,55.969854000000005,95,3,1,2,7,923,S12000036,3,901,6,30,0,-1,-1,0,0,0,4,4,1,0,6,1,2,,2018-02-17 18:05:00
2018950000222,322617.0,671420.0,-3.2400759999999997,55.92959200000001,95,2,1,1,7,923,S12000036,6,0,6,20,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,2018-02-17 00:30:00
2018950000223,314730.0,677150.0,-3.3680800000000004,55.979723,95,2,2,1,1,923,S12000036,3,90,3,50,0,-1,-1,0,0,0,6,2,2,0,0,2,1,,2018-02-18 21:08:00
2018950000224,327090.0,675830.0,-3.1697,55.969905000000004,95,3,2,1,2,923,S12000036,6,0,6,20,9,4,-1,-1,0,8,1,1,1,0,0,1,1,,2018-02-19 15:30:00
2018950000226,357164.0,637422.0,-2.681868,55.62846999999999,95,3,3,2,7,914,S12000026,3,68,6,60,9,4,6,0,0,0,1,1,1,0,0,2,1,,2018-01-27 09:10:00
2018950000227,295423.0,665102.0,-3.672679,55.867701000000004,95,3,2,1,5,940,S12000040,3,705,6,30,3,2,6,0,0,5,1,6,2,0,0,1,1,,2018-02-15 08:30:00
2018950000228,327470.0,671410.0,-3.1624220000000003,55.930259,95,3,2,1,2,923,S12000036,3,68,6,30,9,4,6,0,0,0,4,2,2,0,0,1,1,,2018-02-19 22:56:00
2018950000229,309983.0,667585.0,-3.440932,55.892945,95,3,2,1,3,940,S12000040,3,71,6,50,3,4,6,0,0,0,1,1,2,0,0,2,1,,2018-02-20 06:40:00
2018950000230,356401.0,621460.0,-2.691461,55.484991,95,3,2,2,3,914,S12000026,6,0,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,,2018-02-20 08:00:00
2018950000231,328700.0,673800.0,-3.143374,55.951912,95,3,1,1,3,923,S12000036,6,0,6,20,8,4,6,0,0,0,1,1,1,0,0,1,1,,2018-02-20 10:50:00
2018950000232,368657.0,610201.0,-2.496265,55.38476899999999,95,3,1,1,2,914,S12000026,3,68,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,,2018-02-19 20:30:00
2018950000233,320640.0,675160.0,-3.272811,55.962863,95,3,2,1,3,923,S12000036,4,9085,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,,2018-02-20 11:15:00
2018950000235,324470.0,674500.0,-3.211291,55.957553000000004,95,3,2,1,1,923,S12000036,6,0,6,20,3,4,6,0,0,0,4,9,2,0,0,1,2,,2018-02-18 19:40:00
2018950000236,351565.0,674001.0,-2.7773,55.956571999999994,95,3,1,1,5,921,S12000010,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,2018-02-22 13:41:00
2018950000237,336740.0,672608.0,-3.014368,55.94233199999999,95,3,2,1,3,921,S12000010,6,0,6,30,3,4,3,199,0,0,1,4,1,0,0,2,1,,2018-02-20 13:15:00
2018950000238,326930.0,674570.0,-3.1719209999999998,55.958563,95,3,2,1,4,923,S12000036,5,0,6,20,9,4,6,0,0,0,1,1,1,0,0,1,1,,2018-02-21 17:15:00
2018950000239,324530.0,671170.0,-3.209397,55.927651000000004,95,2,1,1,6,923,S12000036,6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-02-23 08:25:00
2018950000240,322830.0,675430.0,-3.237818,55.965646,95,3,3,1,6,923,S12000036,3,902,3,30,3,4,6,0,0,8,1,1,1,0,0,1,1,,2018-02-23 13:25:00
2018950000241,320030.0,669320.0,-3.280846,55.910304000000004,95,3,2,4,5,923,S12000036,3,720,3,70,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,2018-02-22 06:55:00
2018950000243,310025.0,673083.0,-3.442093,55.942335,95,3,2,1,6,940,S12000040,6,0,6,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,,2018-02-23 07:30:00
2018950000244,318130.0,670890.0,-3.311707,55.924087,95,3,3,1,5,923,S12000036,3,720,1,50,1,2,1,8,0,0,1,1,1,0,0,2,1,,2018-02-15 13:00:00
2018950000245,323520.0,674620.0,-3.226537,55.958481000000006,95,3,2,1,4,923,S12000036,4,900,6,30,1,4,5,0,0,4,1,1,1,0,0,1,1,,2018-02-21 08:25:00
2018950000248,327800.0,674110.0,-3.157866,55.954562,95,3,2,1,7,923,S12000036,6,0,6,20,2,4,6,0,0,0,1,1,1,0,0,1,1,,2018-02-24 10:35:00
2018950000249,337641.0,664647.0,-2.998106,55.870932999999994,95,3,2,1,5,929,S12000019,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-02-22 11:00:00
2018950000250,340045.0,672648.0,-2.961472,55.943116,95,3,3,1,6,921,S12000010,4,6414,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,2018-12-01 13:29:00
2018950000252,338653.0,673845.0,-2.984028,55.95369300000001,95,3,2,1,2,921,S12000010,4,1361,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-02-19 11:30:00
2018950000253,324235.0,664528.0,-3.212254,55.867941,95,3,1,1,7,929,S12000019,3,702,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-02-24 06:47:00
2018950000255,298465.0,665957.0,-3.6244120000000004,55.876031000000005,95,3,2,2,6,940,S12000040,4,792,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-02-23 16:30:00
2018950000256,308457.0,670872.0,-3.4664379999999997,55.922180000000004,95,3,4,1,7,940,S12000040,1,8,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-02-24 13:35:00
2018950000257,326110.0,673130.0,-3.184656,55.945502000000005,95,3,2,1,4,923,S12000036,3,7,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,2018-02-21 03:00:00
2018950000259,324910.0,672880.0,-3.203794,55.943070999999996,95,2,2,1,2,923,S12000036,3,702,6,20,3,4,6,0,0,5,4,4,1,0,0,1,1,,2018-02-26 19:30:00
2018950000260,297545.0,668982.0,-3.640254,55.903004,95,3,1,1,2,940,S12000040,6,0,6,30,9,4,6,0,0,4,1,1,1,0,0,1,1,,2018-02-26 15:55:00
2018950000261,353389.0,684922.0,-2.74999,56.054866000000004,95,3,2,1,7,921,S12000010,3,198,6,40,8,4,6,0,0,0,1,1,1,0,0,1,1,,2018-02-24 10:12:00
2018950000262,295213.0,670917.0,-3.678285,55.919879,95,3,2,1,6,940,S12000040,3,801,3,70,3,4,3,800,0,0,1,1,1,0,0,2,1,,2018-02-23 12:00:00
2018950000264,292281.0,672153.0,-3.7256699999999996,55.93033199999999,95,2,1,1,3,940,S12000040,4,8028,6,60,0,-1,-1,0,0,0,1,3,3,0,0,2,1,,2018-02-27 13:25:00
2018950000265,330860.0,672910.0,-3.108564,55.944233999999994,95,2,2,1,3,923,S12000036,3,1,6,20,6,4,6,0,0,0,1,3,2,0,0,1,1,,2018-02-27 17:30:00
2018950000266,319400.0,672640.0,-3.2919129999999996,55.940020999999994,95,3,2,1,3,923,S12000036,5,0,6,20,7,2,6,0,0,4,4,3,4,0,0,1,1,,2018-02-27 18:30:00
2018950000267,353917.0,631482.0,-2.7324349999999997,55.574805000000005,95,3,1,2,2,914,S12000026,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,2018-02-26 14:50:00
2018950000268,293270.0,668487.0,-3.708399,55.897629,95,3,2,1,3,940,S12000040,3,89,6,30,0,-1,-1,0,0,0,4,6,3,0,0,1,1,,2018-02-27 21:30:00
2018950000269,323790.0,669240.0,-3.220691,55.910197,95,3,2,1,6,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,1,4,1,0,0,1,1,,2018-09-02 13:00:00
2018950000270,302774.0,676667.0,-3.5594309999999996,55.973112,95,2,1,1,3,940,S12000040,4,9080,6,40,0,-1,-1,0,0,0,4,3,3,0,0,2,1,,2018-02-27 20:30:00
2018950000271,339085.0,672917.0,-2.976901,55.945411,95,3,2,2,3,921,S12000010,3,199,6,60,0,-1,-1,0,0,0,6,8,2,0,0,2,1,,2018-02-27 19:00:00
2018950000272,347249.0,628774.0,-2.8376580000000002,55.549799,95,3,1,1,3,914,S12000026,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,2,,2018-02-27 09:25:00
2018950000274,335570.0,671016.0,-3.032716,55.927875,95,3,1,1,1,921,S12000010,3,1,3,70,9,4,6,0,0,0,1,1,1,0,0,2,1,,2018-02-25 15:27:00
2018950000276,298053.0,665567.0,-3.6308480000000003,55.872441,95,3,3,1,3,940,S12000040,6,0,6,30,0,-1,-1,0,0,0,1,3,4,0,0,1,2,,2018-02-27 17:30:00
2018950000277,325960.0,673550.0,-3.1871720000000003,55.949252,95,3,1,1,4,923,S12000036,3,7,6,30,0,-1,-1,0,0,0,1,3,3,0,0,1,2,,2018-02-28 08:10:00
2018950000278,322010.0,675980.0,-3.2511099999999997,55.970453000000006,95,2,1,1,6,923,S12000036,5,0,3,30,6,4,6,0,0,1,4,3,2,0,0,1,1,,2018-02-03 18:25:00
2018950000279,376082.0,672890.0,-2.384563,55.94844200000001,95,3,2,1,2,921,S12000010,6,0,6,30,3,4,6,0,0,0,1,4,1,0,0,2,1,,2018-01-29 13:55:00
2018950000280,328800.0,667030.0,-3.139985,55.891113,95,3,1,1,7,923,S12000036,3,720,3,70,5,4,5,0,0,0,6,1,3,0,0,2,1,,2018-03-03 22:00:00
2018950000282,325780.0,673750.0,-3.190109,55.951021,95,3,1,1,3,923,S12000036,6,0,6,20,0,-1,-1,0,0,4,1,1,2,0,0,1,1,,2018-02-27 12:15:00
2018950000283,326960.0,674460.0,-3.17141,55.957579,95,3,1,1,7,923,S12000036,3,1,2,20,0,-1,-1,0,0,0,4,8,2,0,0,1,1,,2018-03-03 22:00:00
2018950000284,326620.0,672020.0,-3.176189,55.935609,95,3,2,1,2,923,S12000036,6,0,2,20,9,4,6,0,0,0,1,8,2,0,0,1,1,,2018-05-03 07:50:00
2018950000285,327220.0,671030.0,-3.1663200000000002,55.926807999999994,95,3,1,1,4,923,S12000036,6,0,3,30,0,-1,-1,0,0,0,4,6,3,0,0,1,1,,2018-02-28 22:05:00
2018950000286,361116.0,678951.0,-2.625064,56.001913,95,2,2,1,3,921,S12000010,6,0,6,60,0,-1,-1,0,0,0,5,3,3,0,0,2,1,,2018-02-27 20:22:00
2018950000287,299282.0,676563.0,-3.6153190000000004,55.971456999999994,95,3,1,1,3,940,S12000040,6,0,6,30,9,4,6,0,0,0,1,3,3,0,0,1,1,,2018-06-03 08:25:00
2018950000288,324000.0,674760.0,-3.21889,55.959814,95,3,2,2,3,923,S12000036,6,0,6,30,6,4,4,900,0,5,1,2,2,0,0,1,2,,2018-06-03 08:30:00
2018950000289,322010.0,673140.0,-3.250286,55.94494399999999,95,3,3,1,3,923,S12000036,3,8,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,2018-06-03 08:20:00
2018950000290,305850.0,667981.0,-3.5071309999999998,55.89571,95,3,2,1,3,940,S12000040,6,0,6,30,0,-1,-1,0,0,0,1,6,3,0,0,1,1,,2018-06-03 08:30:00
2018950000291,325639.0,664629.0,-3.189853,55.869067,95,3,2,1,3,929,S12000019,6,0,6,30,6,2,6,0,0,5,1,3,3,0,0,2,1,,2018-06-03 08:50:00
2018950000292,329270.0,674280.0,-3.134375,55.95630799999999,95,3,1,1,4,923,S12000036,3,1140,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,2018-07-03 08:00:00
2018950000293,319040.0,671330.0,-3.297281,55.92819300000001,95,3,2,1,4,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,,2018-07-03 09:40:00
2018950000294,327718.0,665411.0,-3.1568490000000002,55.876408,95,3,2,1,7,929,S12000019,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,,2018-03-02 18:00:00
2018950000295,355837.0,630703.0,-2.7018619999999998,55.567985,95,3,2,3,4,914,S12000026,4,6398,6,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,,2018-07-03 07:35:00
2018950000296,323458.0,661098.0,-3.223698,55.83700699999999,95,3,2,1,3,929,S12000019,6,0,6,30,0,-1,-1,0,0,0,1,3,3,0,0,1,1,,2018-06-03 08:30:00
2018950000297,298834.0,666689.0,-3.6187910000000003,55.88268299999999,95,3,2,1,4,940,S12000040,1,8,3,70,0,-1,-1,0,0,0,6,2,2,0,0,1,1,,2018-07-03 21:00:00
2018950000298,296216.0,667240.0,-3.660832,55.887074,95,3,2,1,4,940,S12000040,4,7002,6,40,0,-1,-1,0,0,0,1,2,2,0,0,2,1,,2018-07-03 12:46:00
2018950000300,322840.0,675730.0,-3.237743,55.96834200000001,95,3,1,1,5,923,S12000036,6,0,6,30,1,2,5,0,0,5,1,1,2,0,0,1,1,,2018-08-03 16:55:00
2018950000302,308708.0,668000.0,-3.4614510000000003,55.896432,95,3,1,1,6,940,S12000040,4,7015,6,30,9,4,6,0,0,0,1,8,2,0,0,1,1,,2018-09-03 07:15:00
2018950000303,322730.0,672640.0,-3.238618,55.940568999999996,95,3,2,1,6,923,S12000036,6,0,6,30,3,4,5,0,0,8,1,1,1,0,0,1,1,,2018-09-03 08:55:00
2018950000304,324300.0,673630.0,-3.2137689999999997,55.949712,95,2,1,1,6,923,S12000036,6,0,6,20,6,4,6,0,0,0,4,1,1,0,0,1,1,,2018-09-03 19:03:00
2018950000305,304738.0,665395.0,-3.5239949999999998,55.872266,95,3,2,1,6,940,S12000040,6,0,6,30,1,4,6,0,0,0,1,1,1,0,0,1,2,,2018-09-03 12:00:00
2018950000306,293565.0,665366.0,-3.702458,55.869665000000005,95,3,2,1,6,940,S12000040,4,7066,6,60,1,4,1,8,0,0,1,1,1,0,0,2,1,,2018-09-03 16:10:00
2018950000307,323700.0,672730.0,-3.223119,55.94153299999999,95,3,1,1,7,923,S12000036,3,70,6,20,3,4,6,0,0,0,1,2,2,0,0,1,1,,2018-10-03 12:35:00
2018950000309,325045.0,673023.0,-3.201673,55.944376,95,3,1,1,7,923,S12000036,5,0,6,20,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,2018-10-03 23:27:00
